index,emg1,emg2,emg3,emg4,emg5,emg6,emg7,emg8,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,roll,pitch,yaw,label
7054,-17,-43,13,1,3,24,5,7,0.478027,-0.622559,0.658691,0.125,1.0625,-0.5625,68,62,3,Q
58666,-17,-43,13,1,3,24,5,7,0.478027,-0.622559,0.658691,0.125,1.0625,-0.5625,68,62,3,Q
30175,-17,-17,-27,-3,1,-7,-32,39,0.816895,-0.381348,0.430176,0.125,-0.8125,-0.25,69,34,99,L
30226,-17,-17,-27,-3,1,-7,-32,39,0.816895,-0.381348,0.430176,0.125,-0.8125,-0.25,69,34,99,L
35963,-17,-12,-11,-7,-14,-42,-72,-19,0.755859,-0.269043,0.600586,-2.375,-25.5,5.1875,78,40,114,H
36014,-17,-12,-11,-7,-14,-42,-72,-19,0.755859,-0.269043,0.600586,-2.375,-25.5,5.1875,78,40,114,H
7080,-17,-11,-36,-12,1,-19,-6,14,0.477539,-0.621094,0.668945,-0.0625,-0.125,0.25,68,62,3,Q
58692,-17,-11,-36,-12,1,-19,-6,14,0.477539,-0.621094,0.668945,-0.0625,-0.125,0.25,68,62,3,Q
35986,-17,-11,-7,-7,-6,16,26,-4,0.725098,-0.291504,0.615234,-0.4375,0.5625,0.0625,77,41,116,H
36037,-17,-11,-7,-7,-6,16,26,-4,0.725098,-0.291504,0.615234,-0.4375,0.5625,0.0625,77,41,116,H
7029,-17,-4,-31,-12,7,-3,-1,-2,0.46875,-0.632812,0.658691,1.9375,2.5,2.3125,68,62,3,Q
58641,-17,-4,-31,-12,7,-3,-1,-2,0.46875,-0.632812,0.658691,1.9375,2.5,2.3125,68,62,3,Q
4783,-17,-2,-3,-1,-2,-4,0,-5,0.834473,-0.388672,0.379395,1.0625,-1.8125,0.125,67,33,33,S
4885,-17,-2,-3,-1,-2,-4,0,-5,0.834473,-0.388672,0.379395,1.0625,-1.8125,0.125,67,33,33,S
50672,-17,-1,2,-7,-3,1,-6,-24,0.845215,-0.470215,0.334473,-4.75,-2.1875,-1.0625,63,31,176,L
50723,-17,-1,2,-7,-3,1,-6,-24,0.845215,-0.470215,0.334473,-4.75,-2.1875,-1.0625,63,31,176,L
35976,-17,2,-3,-4,-2,4,-24,-14,0.728027,-0.28418,0.614746,-0.0625,-2.1875,2.125,77,41,116,H
36027,-17,2,-3,-4,-2,4,-24,-14,0.728027,-0.28418,0.614746,-0.0625,-2.1875,2.125,77,41,116,H
30156,-17,4,72,12,4,18,9,24,0.826172,-0.381836,0.430176,-0.125,0.4375,1.9375,69,34,99,L
30207,-17,4,72,12,4,18,9,24,0.826172,-0.381836,0.430176,-0.125,0.4375,1.9375,69,34,99,L
7041,-17,39,-2,-5,0,17,13,20,0.446777,-0.571289,0.70752,-13.625,0.0625,-4.125,69,62,2,Q
58653,-17,39,-2,-5,0,17,13,20,0.446777,-0.571289,0.70752,-13.625,0.0625,-4.125,69,62,2,Q
7174,-17,46,15,-11,2,-5,-5,-14,0.470703,-0.633789,0.652344,-0.875,-1.25,1.4375,68,62,4,Q
58786,-17,46,15,-11,2,-5,-5,-14,0.470703,-0.633789,0.652344,-0.875,-1.25,1.4375,68,62,4,Q
7180,-16,-41,-27,-12,0,8,2,-2,0.467773,-0.62207,0.666992,-0.5625,1.625,-0.5625,68,62,4,Q
58792,-16,-41,-27,-12,0,8,2,-2,0.467773,-0.62207,0.666992,-0.5625,1.625,-0.5625,68,62,4,Q
6992,-16,-19,-4,6,9,5,5,-13,0.468262,-0.637207,0.669922,-5.0625,4.0625,-17.3125,68,63,1,Q
58604,-16,-19,-4,6,9,5,5,-13,0.468262,-0.637207,0.669922,-5.0625,4.0625,-17.3125,68,63,1,Q
7004,-16,-7,-15,-5,8,12,1,-23,0.48584,-0.629883,0.645996,0.0625,1.625,-0.4375,67,62,3,Q
58616,-16,-7,-15,-5,8,12,1,-23,0.48584,-0.629883,0.645996,0.0625,1.625,-0.4375,67,62,3,Q
7144,-16,-6,-2,-3,-7,-1,-1,-2,0.429688,-0.625488,0.689941,-2.5,-1.8125,-2.6875,68,65,3,Q
58756,-16,-6,-2,-3,-7,-1,-1,-2,0.429688,-0.625488,0.689941,-2.5,-1.8125,-2.6875,68,65,3,Q
30174,-16,-2,48,10,-1,-3,27,-16,0.814453,-0.376953,0.438965,0.9375,0.3125,-0.25,69,34,99,L
30225,-16,-2,48,10,-1,-3,27,-16,0.814453,-0.376953,0.438965,0.9375,0.3125,-0.25,69,34,99,L
50418,-16,-1,-18,-7,-6,-4,-3,0,0.848145,-0.308594,0.405762,-6.1875,-4.375,-3.875,70,28,164,K
50469,-16,-1,-18,-7,-6,-4,-3,0,0.848145,-0.308594,0.405762,-6.1875,-4.375,-3.875,70,28,164,K
35978,-16,9,0,-2,3,12,-14,-14,0.726562,-0.296875,0.610352,0.6875,-1.5,1.0625,77,41,116,H
36029,-16,9,0,-2,3,12,-14,-14,0.726562,-0.296875,0.610352,0.6875,-1.5,1.0625,77,41,116,H
6990,-16,12,-1,-3,7,-4,-2,-1,0.469238,-0.629395,0.655273,4.0,3.375,-6.125,68,63,2,Q
58602,-16,12,-1,-3,7,-4,-2,-1,0.469238,-0.629395,0.655273,4.0,3.375,-6.125,68,63,2,Q
30152,-16,30,-18,0,16,-1,-20,-3,0.842773,-0.367676,0.383301,1.0,-9.5625,-5.3125,69,33,99,L
30203,-16,30,-18,0,16,-1,-20,-3,0.842773,-0.367676,0.383301,1.0,-9.5625,-5.3125,69,33,99,L
30170,-15,-25,10,-1,-3,-6,-32,30,0.819824,-0.370605,0.432129,-0.5,-0.3125,0.1875,69,34,99,L
30221,-15,-25,10,-1,-3,-6,-32,30,0.819824,-0.370605,0.432129,-0.5,-0.3125,0.1875,69,34,99,L
7030,-15,-18,2,-1,9,-19,1,4,0.466309,-0.628418,0.658691,0.1875,2.25,1.125,68,62,3,Q
58642,-15,-18,2,-1,9,-19,1,4,0.466309,-0.628418,0.658691,0.1875,2.25,1.125,68,62,3,Q
6963,-15,-17,-41,-8,-10,-62,-13,-3,0.493164,-0.615723,0.64209,0.75,0.5,0.125,68,61,3,Q
58575,-15,-17,-41,-8,-10,-62,-13,-3,0.493164,-0.615723,0.64209,0.75,0.5,0.125,68,61,3,Q
34459,-15,-11,8,0,-4,-13,21,8,0.819336,-0.19873,0.515137,0.25,-1.875,-0.5,79,32,90,B
34510,-15,-11,8,0,-4,-13,21,8,0.819336,-0.19873,0.515137,0.25,-1.875,-0.5,79,32,90,B
4755,-15,-7,-6,12,5,4,0,2,0.785645,-0.48877,0.419922,8.875,-20.4375,6.125,67,38,31,S
4857,-15,-7,-6,12,5,4,0,2,0.785645,-0.48877,0.419922,8.875,-20.4375,6.125,67,38,31,S
41840,-15,-3,-25,-39,10,0,4,-10,0.72998,-0.529785,0.458984,-4.0625,0.75,0.75,65,42,143,E
42095,-15,-3,-25,-39,10,0,4,-10,0.72998,-0.529785,0.458984,-4.0625,0.75,0.75,65,42,143,E
53767,-15,-3,-3,-2,4,17,-22,-7,0.926758,-0.208984,0.199707,-9.875,-1.625,-3.625,63,15,161,X
53869,-15,-3,-3,-2,4,17,-22,-7,0.926758,-0.208984,0.199707,-9.875,-1.625,-3.625,63,15,161,X
7186,-15,3,14,-4,-10,-5,-8,-29,0.444824,-0.659668,0.668457,2.1875,-3.875,-1.5,67,63,4,Q
58798,-15,3,14,-4,-10,-5,-8,-29,0.444824,-0.659668,0.668457,2.1875,-3.875,-1.5,67,63,4,Q
7112,-14,-27,-5,-32,-20,-26,-6,-6,0.467773,-0.633789,0.656738,-1.75,0.5,-0.375,68,62,4,Q
58724,-14,-27,-5,-32,-20,-26,-6,-6,0.467773,-0.633789,0.656738,-1.75,0.5,-0.375,68,62,4,Q
51006,-14,-17,-3,0,22,17,-23,-35,0.814941,-0.404297,0.465332,28.375,-24.0,4.5,67,33,15,N
51210,-14,-17,-3,0,22,17,-23,-35,0.814941,-0.404297,0.465332,28.375,-24.0,4.5,67,33,15,N
30191,-14,-15,-5,-2,-3,-18,-45,-32,0.821289,-0.362793,0.427246,-0.6875,-0.0625,0.0625,69,34,99,L
30242,-14,-15,-5,-2,-3,-18,-45,-32,0.821289,-0.362793,0.427246,-0.6875,-0.0625,0.0625,69,34,99,L
30151,-14,-14,-20,14,10,7,6,-10,0.836914,-0.357422,0.418945,2.5,-14.5,-6.0625,69,34,99,L
30202,-14,-14,-20,14,10,7,6,-10,0.836914,-0.357422,0.418945,2.5,-14.5,-6.0625,69,34,99,L
41844,-14,-8,-34,-23,4,50,32,-4,0.738281,-0.505859,0.454102,2.375,0.0625,1.25,65,42,143,E
42099,-14,-8,-34,-23,4,50,32,-4,0.738281,-0.505859,0.454102,2.375,0.0625,1.25,65,42,143,E
7031,-14,-4,2,-8,-5,-9,-10,0,0.461914,-0.62207,0.658203,-4.5625,2.5,-1.75,68,62,3,Q
58643,-14,-4,2,-8,-5,-9,-10,0,0.461914,-0.62207,0.658203,-4.5625,2.5,-1.75,68,62,3,Q
4768,-14,-2,-4,4,-2,-1,6,3,0.825684,-0.395508,0.404785,-2.3125,-0.875,0.5,67,33,33,S
4870,-14,-2,-4,4,-2,-1,6,3,0.825684,-0.395508,0.404785,-2.3125,-0.875,0.5,67,33,33,S
41819,-14,-1,32,47,-4,-6,-3,-12,0.746094,-0.501465,0.452148,1.9375,0.1875,1.0625,65,41,143,E
42074,-14,-1,32,47,-4,-6,-3,-12,0.746094,-0.501465,0.452148,1.9375,0.1875,1.0625,65,41,143,E
50420,-14,16,16,0,0,-5,-1,-3,0.864258,-0.315918,0.400879,-6.0,-2.125,-4.75,70,28,164,K
50471,-14,16,16,0,0,-5,-1,-3,0.864258,-0.315918,0.400879,-6.0,-2.125,-4.75,70,28,164,K
50438,-14,17,28,5,-1,4,0,-1,0.871094,-0.306641,0.381348,-2.0,-1.9375,-0.8125,70,28,164,K
50489,-14,17,28,5,-1,4,0,-1,0.871094,-0.306641,0.381348,-2.0,-1.9375,-0.8125,70,28,164,K
50433,-14,22,-10,5,3,14,1,-1,0.859863,-0.300293,0.384277,-2.25,-0.5625,-1.75,70,28,164,K
50484,-14,22,-10,5,3,14,1,-1,0.859863,-0.300293,0.384277,-2.25,-0.5625,-1.75,70,28,164,K
7083,-13,-50,-4,24,6,6,7,5,0.481934,-0.618164,0.665039,0.0,0.0,0.625,68,62,3,Q
58695,-13,-50,-4,24,6,6,7,5,0.481934,-0.618164,0.665039,0.0,0.0,0.625,68,62,3,Q
6950,-13,-25,-48,2,-11,-34,-24,-11,0.463379,-0.634277,0.664062,0.75,-7.0625,4.6875,68,61,3,Q
58562,-13,-25,-48,2,-11,-34,-24,-11,0.463379,-0.634277,0.664062,0.75,-7.0625,4.6875,68,61,3,Q
7116,-13,-17,24,2,3,4,6,0,0.472656,-0.626465,0.650879,-0.375,-0.5,1.875,68,62,4,Q
58728,-13,-17,24,2,3,4,6,0,0.472656,-0.626465,0.650879,-0.375,-0.5,1.875,68,62,4,Q
30159,-13,-12,-26,3,-4,-17,-4,-13,0.823242,-0.375977,0.422852,-0.9375,0.875,-1.4375,69,34,99,L
30210,-13,-12,-26,3,-4,-17,-4,-13,0.823242,-0.375977,0.422852,-0.9375,0.875,-1.4375,69,34,99,L
34451,-13,-11,-63,-26,-2,0,31,-10,0.818359,-0.191406,0.513184,0.8125,-2.4375,-0.9375,79,32,90,B
34502,-13,-11,-63,-26,-2,0,31,-10,0.818359,-0.191406,0.513184,0.8125,-2.4375,-0.9375,79,32,90,B
40977,-13,-10,-23,-22,4,9,24,-7,0.723145,-0.526367,0.46875,-4.625,-0.125,-2.8125,65,43,148,B
41232,-13,-10,-23,-22,4,9,24,-7,0.723145,-0.526367,0.46875,-4.625,-0.125,-2.8125,65,43,148,B
35979,-13,-10,0,-1,-8,-18,-26,-7,0.723633,-0.286133,0.605957,1.8125,-1.5,0.1875,77,41,116,H
36030,-13,-10,0,-1,-8,-18,-26,-7,0.723633,-0.286133,0.605957,1.8125,-1.5,0.1875,77,41,116,H
41850,-13,-8,-22,2,13,10,-30,-3,0.733398,-0.52002,0.452637,1.1875,-0.125,-0.25,65,42,143,E
42105,-13,-8,-22,2,13,10,-30,-3,0.733398,-0.52002,0.452637,1.1875,-0.125,-0.25,65,42,143,E
41784,-13,-7,-9,-7,-11,-24,-30,6,0.758789,-0.51123,0.432129,-1.0,-1.5625,-5.25,65,41,143,E
42039,-13,-7,-9,-7,-11,-24,-30,6,0.758789,-0.51123,0.432129,-1.0,-1.5625,-5.25,65,41,143,E
36002,-13,-5,-2,0,1,19,52,-3,0.722168,-0.287598,0.61377,-0.125,-1.6875,-1.5625,77,41,116,H
36053,-13,-5,-2,0,1,19,52,-3,0.722168,-0.287598,0.61377,-0.125,-1.6875,-1.5625,77,41,116,H
41787,-13,-4,-26,-33,-10,-12,-39,-14,0.755371,-0.47998,0.435547,0.25,3.0,2.875,65,41,143,E
42042,-13,-4,-26,-33,-10,-12,-39,-14,0.755371,-0.47998,0.435547,0.25,3.0,2.875,65,41,143,E
40973,-13,-1,1,-8,3,-21,-23,-10,0.735352,-0.523438,0.455566,4.3125,-1.375,0.5625,65,43,148,B
41228,-13,-1,1,-8,3,-21,-23,-10,0.735352,-0.523438,0.455566,4.3125,-1.375,0.5625,65,43,148,B
34443,-13,0,0,-11,2,-5,-16,-4,0.816406,-0.200684,0.522461,0.875,-6.375,-4.4375,79,32,90,B
34494,-13,0,0,-11,2,-5,-16,-4,0.816406,-0.200684,0.522461,0.875,-6.375,-4.4375,79,32,90,B
41831,-13,0,3,-1,-7,-4,9,-12,0.721191,-0.527832,0.471191,-7.0625,-5.3125,-3.0625,65,44,143,E
42086,-13,0,3,-1,-7,-4,9,-12,0.721191,-0.527832,0.471191,-7.0625,-5.3125,-3.0625,65,44,143,E
7137,-13,4,-33,-26,0,-3,-2,-30,0.463379,-0.631836,0.659668,-0.0625,1.3125,-0.25,68,62,4,Q
58749,-13,4,-33,-26,0,-3,-2,-30,0.463379,-0.631836,0.659668,-0.0625,1.3125,-0.25,68,62,4,Q
7017,-13,7,1,-8,2,50,12,-3,0.473633,-0.631836,0.658203,-0.8125,0.5625,0.25,68,62,3,Q
58629,-13,7,1,-8,2,50,12,-3,0.473633,-0.631836,0.658203,-0.8125,0.5625,0.25,68,62,3,Q
41834,-13,9,83,46,11,11,29,-10,0.736328,-0.513672,0.433594,-2.875,-0.3125,-4.6875,65,43,143,E
42089,-13,9,83,46,11,11,29,-10,0.736328,-0.513672,0.433594,-2.875,-0.3125,-4.6875,65,43,143,E
30162,-13,40,7,1,3,15,-46,-8,0.825684,-0.363281,0.422852,0.0625,0.1875,0.625,69,34,99,L
30213,-13,40,7,1,3,15,-46,-8,0.825684,-0.363281,0.422852,0.0625,0.1875,0.625,69,34,99,L
7053,-13,70,37,10,9,19,10,-4,0.482422,-0.620605,0.662109,0.4375,-0.9375,-0.125,68,62,3,Q
58665,-13,70,37,10,9,19,10,-4,0.482422,-0.620605,0.662109,0.4375,-0.9375,-0.125,68,62,3,Q
7051,-12,-28,-30,3,-4,-6,7,-25,0.48291,-0.626465,0.661621,-0.875,2.9375,2.1875,68,61,3,Q
58663,-12,-28,-30,3,-4,-6,7,-25,0.48291,-0.626465,0.661621,-0.875,2.9375,2.1875,68,61,3,Q
6982,-12,-17,9,0,-7,-24,-8,-5,0.488281,-0.618164,0.657227,-0.3125,0.4375,0.4375,68,61,3,Q
58594,-12,-17,9,0,-7,-24,-8,-5,0.488281,-0.618164,0.657227,-0.3125,0.4375,0.4375,68,61,3,Q
30163,-12,-15,-24,-8,-5,-7,6,0,0.818359,-0.375,0.428223,0.75,-1.0625,-0.5625,69,34,99,L
30214,-12,-15,-24,-8,-5,-7,6,0,0.818359,-0.375,0.428223,0.75,-1.0625,-0.5625,69,34,99,L
35993,-12,-7,-6,-7,-5,-19,4,0,0.724121,-0.289551,0.613281,-0.0625,-2.1875,0.5625,77,41,116,H
36044,-12,-7,-6,-7,-5,-19,4,0,0.724121,-0.289551,0.613281,-0.0625,-2.1875,0.5625,77,41,116,H
53773,-12,0,3,5,-6,-24,-5,-4,0.941406,-0.219727,0.185059,-4.4375,-4.1875,-0.375,63,15,162,X
53875,-12,0,3,5,-6,-24,-5,-4,0.941406,-0.219727,0.185059,-4.4375,-4.1875,-0.375,63,15,162,X
35983,-12,1,-5,2,1,-10,-31,-12,0.73877,-0.270996,0.609375,1.5625,-4.125,1.4375,77,41,116,H
36034,-12,1,-5,2,1,-10,-31,-12,0.73877,-0.270996,0.609375,1.5625,-4.125,1.4375,77,41,116,H
41001,-12,11,34,9,0,-11,-8,-15,0.721191,-0.526367,0.464355,-0.25,-0.9375,-0.0625,65,43,148,B
41256,-12,11,34,9,0,-11,-8,-15,0.721191,-0.526367,0.464355,-0.25,-0.9375,-0.0625,65,43,148,B
7014,-12,37,19,7,-4,-3,-6,-16,0.463867,-0.618652,0.65625,-0.625,0.9375,-0.5625,68,62,3,Q
58626,-12,37,19,7,-4,-3,-6,-16,0.463867,-0.618652,0.65625,-0.625,0.9375,-0.5625,68,62,3,Q
7183,-12,39,-13,-6,-9,4,2,8,0.480469,-0.62207,0.660645,-3.875,6.1875,2.6875,68,62,4,Q
58795,-12,39,-13,-6,-9,4,2,8,0.480469,-0.62207,0.660645,-3.875,6.1875,2.6875,68,62,4,Q
35971,-11,-15,-7,-2,-4,-12,-9,9,0.723145,-0.28418,0.612793,0.0625,-1.1875,-3.625,77,41,115,H
36022,-11,-15,-7,-2,-4,-12,-9,9,0.723145,-0.28418,0.612793,0.0625,-1.1875,-3.625,77,41,115,H
4781,-11,-6,-4,8,2,6,-5,-5,0.827148,-0.40625,0.393555,0.4375,0.5,0.125,67,33,33,S
4883,-11,-6,-4,8,2,6,-5,-5,0.827148,-0.40625,0.393555,0.4375,0.5,0.125,67,33,33,S
41813,-11,-6,42,8,-4,-4,17,-10,0.745605,-0.489258,0.451172,1.25,-0.8125,-0.1875,65,41,143,E
42068,-11,-6,42,8,-4,-4,17,-10,0.745605,-0.489258,0.451172,1.25,-0.8125,-0.1875,65,41,143,E
4789,-11,-3,-9,-8,1,0,6,-2,0.82959,-0.408203,0.393066,0.5625,-0.375,-1.0625,67,33,34,S
4891,-11,-3,-9,-8,1,0,6,-2,0.82959,-0.408203,0.393066,0.5625,-0.375,-1.0625,67,33,34,S
50675,-11,-3,-5,-3,6,14,14,10,0.850586,-0.418457,0.324219,3.0,-1.4375,0.5625,63,31,176,L
50726,-11,-3,-5,-3,6,14,14,10,0.850586,-0.418457,0.324219,3.0,-1.4375,0.5625,63,31,176,L
4790,-11,-1,0,-1,1,-4,3,-1,0.828613,-0.40918,0.391602,-0.375,-0.375,-1.0625,67,33,34,S
4892,-11,-1,0,-1,1,-4,3,-1,0.828613,-0.40918,0.391602,-0.375,-0.375,-1.0625,67,33,34,S
4772,-11,-1,0,2,1,0,-8,1,0.824707,-0.415039,0.391602,1.375,-2.4375,1.9375,67,33,34,S
4874,-11,-1,0,2,1,0,-8,1,0.824707,-0.415039,0.391602,1.375,-2.4375,1.9375,67,33,34,S
41861,-11,1,-3,-3,-3,2,-3,-3,0.743164,-0.496094,0.453125,3.3125,-0.0625,0.625,66,42,143,E
42116,-11,1,-3,-3,-3,2,-3,-3,0.743164,-0.496094,0.453125,3.3125,-0.0625,0.625,66,42,143,E
41802,-11,4,85,58,2,-2,-25,-4,0.74707,-0.49707,0.447266,1.6875,0.4375,-0.375,65,41,143,E
42057,-11,4,85,58,2,-2,-25,-4,0.74707,-0.49707,0.447266,1.6875,0.4375,-0.375,65,41,143,E
30186,-11,5,-30,-6,-4,-13,41,-27,0.813965,-0.37793,0.431641,-0.4375,-0.4375,0.375,69,34,99,L
30237,-11,5,-30,-6,-4,-13,41,-27,0.813965,-0.37793,0.431641,-0.4375,-0.4375,0.375,69,34,99,L
7107,-11,9,-1,7,6,0,7,2,0.479004,-0.632324,0.657227,-0.75,0.6875,0.4375,68,62,4,Q
58719,-11,9,-1,7,6,0,7,2,0.479004,-0.632324,0.657227,-0.75,0.6875,0.4375,68,62,4,Q
7071,-10,-23,-10,-3,-3,8,-8,-17,0.478027,-0.612793,0.663574,0.0625,-0.1875,-1.3125,68,62,3,Q
58683,-10,-23,-10,-3,-3,8,-8,-17,0.478027,-0.612793,0.663574,0.0625,-0.1875,-1.3125,68,62,3,Q
50431,-10,-16,-5,-4,-5,-1,-3,-2,0.876465,-0.280273,0.361328,-1.9375,-1.3125,-0.5625,70,28,164,K
50482,-10,-16,-5,-4,-5,-1,-3,-2,0.876465,-0.280273,0.361328,-1.9375,-1.3125,-0.5625,70,28,164,K
41789,-10,-15,-69,-93,-27,-26,-38,-1,0.744629,-0.506348,0.446289,0.5,0.4375,0.5625,65,41,143,E
42044,-10,-15,-69,-93,-27,-26,-38,-1,0.744629,-0.506348,0.446289,0.5,0.4375,0.5625,65,41,143,E
7082,-10,-15,-16,-15,5,-9,-7,-23,0.478027,-0.611328,0.65918,0.5,0.4375,-0.75,68,62,3,Q
58694,-10,-15,-16,-15,5,-9,-7,-23,0.478027,-0.611328,0.65918,0.5,0.4375,-0.75,68,62,3,Q
50688,-10,-8,-13,-1,-3,-2,-26,-12,0.852539,-0.409668,0.324219,-4.3125,-1.9375,-1.5625,63,31,176,L
50739,-10,-8,-13,-1,-3,-2,-26,-12,0.852539,-0.409668,0.324219,-4.3125,-1.9375,-1.5625,63,31,176,L
41845,-10,-6,-41,-20,0,16,30,11,0.736816,-0.52002,0.455566,-0.625,-1.0,0.125,65,42,143,E
42100,-10,-6,-41,-20,0,16,30,11,0.736816,-0.52002,0.455566,-0.625,-1.0,0.125,65,42,143,E
53777,-10,-3,-4,-2,0,6,-3,-2,0.95166,-0.240723,0.171387,8.6875,-0.3125,0.125,62,16,163,X
53879,-10,-3,-4,-2,0,6,-3,-2,0.95166,-0.240723,0.171387,8.6875,-0.3125,0.125,62,16,163,X
35992,-10,-3,-1,0,-2,-8,-26,-7,0.720703,-0.287109,0.61084,0.25,-2.0,0.125,77,41,116,H
36043,-10,-3,-1,0,-2,-8,-26,-7,0.720703,-0.287109,0.61084,0.25,-2.0,0.125,77,41,116,H
40976,-10,-3,18,21,-12,-9,0,-3,0.734863,-0.504883,0.462402,5.0,-0.625,0.4375,65,43,148,B
41231,-10,-3,18,21,-12,-9,0,-3,0.734863,-0.504883,0.462402,5.0,-0.625,0.4375,65,43,148,B
50661,-10,-1,-2,0,1,6,-10,-16,0.857422,-0.367188,0.281738,0.5,-6.3125,-5.4375,63,31,176,L
50712,-10,-1,-2,0,1,6,-10,-16,0.857422,-0.367188,0.281738,0.5,-6.3125,-5.4375,63,31,176,L
35965,-10,0,-8,-4,-2,20,5,-5,0.741699,-0.299805,0.584961,-2.1875,4.125,13.1875,77,40,116,H
36016,-10,0,-8,-4,-2,20,5,-5,0.741699,-0.299805,0.584961,-2.1875,4.125,13.1875,77,40,116,H
41832,-10,0,22,41,0,-7,-2,-10,0.746094,-0.506836,0.43457,5.75,-6.3125,0.25,65,43,143,E
42087,-10,0,22,41,0,-7,-2,-10,0.746094,-0.506836,0.43457,5.75,-6.3125,0.25,65,43,143,E
7069,-9,-65,-49,1,-4,-17,2,11,0.479004,-0.614746,0.664551,-0.1875,0.0625,0.75,68,62,3,Q
58681,-9,-65,-49,1,-4,-17,2,11,0.479004,-0.614746,0.664551,-0.1875,0.0625,0.75,68,62,3,Q
6979,-9,-22,-12,-6,-5,30,32,5,0.489258,-0.615234,0.655273,-0.1875,-0.4375,0.0625,68,61,3,Q
58591,-9,-22,-12,-6,-5,30,32,5,0.489258,-0.615234,0.655273,-0.1875,-0.4375,0.0625,68,61,3,Q
35454,-9,-15,-1,6,2,27,19,-18,0.686035,-0.5625,0.493164,5.9375,-6.125,-10.5,65,46,125,F
35505,-9,-15,-1,6,2,27,19,-18,0.686035,-0.5625,0.493164,5.9375,-6.125,-10.5,65,46,125,F
7020,-9,-13,1,-3,-10,-32,-15,-9,0.473145,-0.628906,0.651367,0.0,0.375,-0.5,68,62,3,Q
58632,-9,-13,1,-3,-10,-32,-15,-9,0.473145,-0.628906,0.651367,0.0,0.375,-0.5,68,62,3,Q
36005,-9,-9,-9,-2,-6,-8,1,-12,0.725098,-0.291504,0.614746,1.125,-2.1875,-0.5625,77,41,116,H
36056,-9,-9,-9,-2,-6,-8,1,-12,0.725098,-0.291504,0.614746,1.125,-2.1875,-0.5625,77,41,116,H
6976,-9,-8,-16,-7,-2,14,-1,28,0.492676,-0.617676,0.65332,-0.125,0.9375,0.25,68,61,3,Q
58588,-9,-8,-16,-7,-2,14,-1,28,0.492676,-0.617676,0.65332,-0.125,0.9375,0.25,68,61,3,Q
40988,-9,-7,-18,-6,-1,2,1,-4,0.729004,-0.525879,0.457031,-0.6875,-0.625,-0.3125,65,43,148,B
41243,-9,-7,-18,-6,-1,2,1,-4,0.729004,-0.525879,0.457031,-0.6875,-0.625,-0.3125,65,43,148,B
51030,-9,-7,-14,0,-1,0,-8,-5,0.830078,-0.436523,0.394043,-1.4375,-3.4375,-8.8125,65,34,16,N
51234,-9,-7,-14,0,-1,0,-8,-5,0.830078,-0.436523,0.394043,-1.4375,-3.4375,-8.8125,65,34,16,N
41783,-9,-6,-31,-16,10,-13,-2,-3,0.750977,-0.490723,0.437012,3.8125,-4.8125,-5.0625,65,41,143,E
42038,-9,-6,-31,-16,10,-13,-2,-3,0.750977,-0.490723,0.437012,3.8125,-4.8125,-5.0625,65,41,143,E
53796,-9,-4,-4,-2,-5,-1,0,-3,0.939941,-0.212891,0.177246,1.0,-1.3125,0.0,63,15,162,X
53898,-9,-4,-4,-2,-5,-1,0,-3,0.939941,-0.212891,0.177246,1.0,-1.3125,0.0,63,15,162,X
4770,-9,-3,4,-6,-2,-3,9,-4,0.82666,-0.399414,0.402344,1.5625,-3.375,4.8125,67,33,33,S
4872,-9,-3,4,-6,-2,-3,9,-4,0.82666,-0.399414,0.402344,1.5625,-3.375,4.8125,67,33,33,S
4785,-9,-2,3,-2,-1,-1,-5,-3,0.833496,-0.394043,0.38623,-0.0625,-0.8125,1.4375,67,33,34,S
4887,-9,-2,3,-2,-1,-1,-5,-3,0.833496,-0.394043,0.38623,-0.0625,-0.8125,1.4375,67,33,34,S
41779,-9,-1,-14,-24,-34,-14,-9,5,0.706543,-0.520508,0.470215,0.0625,-8.5625,-5.875,65,43,143,E
42034,-9,-1,-14,-24,-34,-14,-9,5,0.706543,-0.520508,0.470215,0.0625,-8.5625,-5.875,65,43,143,E
4764,-9,-1,-5,10,3,9,3,-10,0.827148,-0.390625,0.393066,6.1875,-6.5,-4.1875,68,34,32,S
4866,-9,-1,-5,10,3,9,3,-10,0.827148,-0.390625,0.393066,6.1875,-6.5,-4.1875,68,34,32,S
6936,-9,-1,-1,0,-7,4,5,-15,0.461426,-0.619629,0.680176,0.875,-0.125,0.625,68,63,1,Q
58548,-9,-1,-1,0,-7,4,5,-15,0.461426,-0.619629,0.680176,0.875,-0.125,0.625,68,63,1,Q
30180,-9,-1,23,-2,-4,20,-34,-65,0.824219,-0.367676,0.416016,-0.5625,-0.3125,0.3125,69,34,99,L
30231,-9,-1,23,-2,-4,20,-34,-65,0.824219,-0.367676,0.416016,-0.5625,-0.3125,0.3125,69,34,99,L
30182,-9,0,3,-12,-3,3,61,10,0.827148,-0.376465,0.422852,0.0625,0.25,0.4375,69,34,99,L
30233,-9,0,3,-12,-3,3,61,10,0.827148,-0.376465,0.422852,0.0625,0.25,0.4375,69,34,99,L
41865,-9,2,16,8,-1,6,6,6,0.739746,-0.516602,0.458496,-1.1875,0.3125,-0.8125,66,42,143,E
